geolocation_zip_code,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
64211,-2.928517,-41.749362,Parnaiba,PI
64212,-2.928370,-41.759076,Parnaiba,PI
64213,-2.931025,-41.759956,Parnaiba,PI
64215,-2.923361,-41.762224,Parnaiba,PI
64216,-2.931873,-41.759316,Parnaiba,PI
64217,-2.936214,-41.771026,Parnaiba,PI
64218,-2.915002,-41.776078,Parnaiba,PI
64220,-2.882332,-41.656102,Luis Correia,PI
64222,-2.929619,-41.340396,Cajueiro Da Praia,PI
64224,-2.854011,-41.813806,Ilha Grande,PI
64225,-3.189095,-41.640847,Bom Principio Do Piaui,PI
64228,-3.417970,-41.897130,Caxingo,PI
64230,-3.175352,-41.869605,Buriti Dos Lopes,PI
64233,-3.478087,-41.843376,Caraubas Do Piaui,PI
64235,-3.470299,-41.551283,Cocal,PI
64238,-3.599760,-41.449915,Cocal Dos Alves,PI
64240,-3.941914,-41.724616,Piracuruca,PI
64243,-3.964674,-41.310674,Sao Joao Da Fronteira,PI
64245,-3.812471,-41.832434,Sao Jose Do Divino,PI
64250,-4.254459,-41.270466,Domingos Mourao,PI
64253,-4.703475,-41.448493,Milton Brandao,PI
64255,-4.425349,-41.459943,Pedro Ii,PI
64258,-4.394082,-41.586596,Lagoa De Sao Francisco,PI
64260,-4.265010,-41.783434,Piripiri,PI
64265,-4.130638,-41.778505,Brasileira,PI
64270,-4.456677,-41.942976,Capitao De Campos,PI
64278,-4.555788,-41.968264,Cocal De Telha,PI
64280,-4.828104,-42.160856,Campo Maior,PI
64283,-4.485332,-42.112712,Boqueirao Do Piaui,PI
64285,-4.916014,-41.732841,Sigefredo Pacheco,PI
64288,-4.635318,-42.183161,Nossa Senhora De Nazare,PI
64290,-5.038943,-42.453529,Altos,PI
64300,-6.411098,-41.731587,Valenca Do Piaui,PI
64308,-6.516718,-41.570812,Lagoa Do Sitio,PI
64310,-6.104218,-41.789586,Aroazes,PI
64315,-5.808509,-41.959849,Santa Cruz Dos Milagres,PI
64320,-6.228353,-41.423275,Pimenteiras,PI
64325,-6.208558,-42.136291,Elesbao Veloso,PI
64330,-5.502728,-41.324881,Sao Miguel Do Tapuio,PI
64333,-5.866670,-41.083330,Assuncao Do Piaui,PI
64335,-5.090599,-42.203212,Coivaras,PI
64340,-5.327972,-41.542422,Castelo Do Piaui,PI
64343,-5.172359,-41.702284,Juazeiro Do Piaui,PI
64345,-5.314149,-41.094481,Buriti Dos Montes,PI
64350,-5.508736,-41.897317,Sao Joao Da Serra,PI
64360,-5.250416,-42.210270,Alto Longa,PI
64365,-5.286124,-41.932069,Novo Santo Antonio,PI
64370,-5.665902,-42.205551,Prata Do Piaui,PI
64375,-5.938249,-42.113837,Sao Felix Do Piaui,PI
64378,-5.842371,-42.235492,Sao Miguel Da Baixa Grande,PI
64380,-5.453422,-42.363108,Beneditinos,PI
64388,-5.409659,-42.646812,Lagoa Do Piaui,PI
64390,-5.361355,-42.674844,Demerval Lobao,PI
64395,-5.855600,-42.439492,Passagem Franca Do Piaui,PI
64400,-6.236711,-42.858509,Amarante,PI
64410,-6.075875,-42.735956,Angical Do Piaui,PI
64420,-5.973203,-43.058067,Palmeirais,PI
64430,-5.920569,-42.725410,Sao Pedro Do Piaui,PI
64435,-5.998458,-42.702544,Sao Goncalo Do Piaui,PI
64440,-5.795273,-42.659480,Agricolandia,PI
64445,-5.680969,-42.738287,Miguel Leao,PI
64450,-5.558418,-42.612317,Monsenhor Gil,PI
64453,-5.620004,-42.831163,Curralinhos,PI
64455,-5.820450,-42.514033,Barro Duro,PI
64460,-5.897799,-42.626178,Agua Branca,PI
64465,-5.841485,-42.622732,Lagoinha Do Piaui,PI
64468,-5.846247,-42.580371,Olho D'Agua Do Piaui,PI
64470,-5.987408,-42.561054,Hugo Napoleao,PI
64475,-6.624716,-42.694048,Francisco Ayres,PI
64480,-6.652629,-42.535931,Arraial,PI
64490,-6.237119,-42.683915,Regeneracao,PI
64495,-6.095650,-42.636450,Jardim Do Mulato,PI
64500,-7.015235,-42.130874,Oeiras,PI
64510,-6.913474,-41.863887,Sao Joao Da Varjota,PI
64512,-6.598469,-42.281404,Tanque Do Piaui,PI
64514,-6.794131,-42.393486,Cajazeiras Do Piaui,PI
64516,-7.228163,-42.178463,Colonia Do Piaui,PI
64518,-6.799527,-42.278950,Santa Rosa Do Piaui,PI
64520,-6.396367,-42.260922,Francinopolis,PI
64525,-6.550422,-42.253500,Varzea Grande,PI
64528,-6.518071,-42.105761,Barra D'Alcantara,PI
64530,-6.449050,-41.929263,Novo Oriente Do Piaui,PI
64535,-6.664785,-41.715418,Inhuma,PI
64540,-6.824868,-41.740122,Ipiranga Do Piaui,PI
64545,-7.183061,-41.765771,Santa Cruz Do Piaui,PI
64548,-7.248384,-41.849665,Wall Ferraz,PI
64550,-7.179915,-42.497666,Sao Francisco Do Piaui,PI
64555,-7.495433,-42.564667,Sao Jose Do Peixe,PI
64558,-7.582333,-42.370471,Sao Miguel Do Fidalgo,PI
64560,-7.426593,-41.909031,Santo Inacio Do Piaui,PI
64563,-7.468019,-41.800552,Floresta Do Piaui,PI
64565,-7.446563,-41.481324,Itainopolis,PI
64568,-7.604774,-41.480497,Vera Mendes,PI
64570,-7.737995,-41.677990,Isaias Coelho,PI
64573,-7.465535,-41.121318,Massape Do Piaui,PI
64575,-7.354991,-41.137128,Jaicos,PI
64578,-7.133014,-41.041148,Campo Grande Do Piaui,PI
64585,-7.597963,-40.817089,Simoes,PI
64590,-7.733848,-40.988355,Caridade Do Piaui,PI
64595,-7.832567,-40.901792,Curral Novo Do Piaui,PI
64600,-7.095241,-41.472411,Picos,PI
64601,-7.082532,-41.476266,Picos,PI
64604,-7.071528,-41.459365,Picos,PI
64606,-7.089908,-41.402071,Picos,PI
64607,-7.077963,-41.433229,Picos,PI
64608,-7.086532,-41.436112,Picos,PI
64615,-6.945705,-41.519365,Santana Do Piaui,PI
64618,-7.103122,-41.703127,Paqueta,PI
64620,-6.966670,-41.700000,Dom Expedito Lopes,PI
64625,-6.871341,-41.476273,Sao Jose Do Piaui,PI
64630,-6.943619,-41.323613,Bocaina,PI
64635,-6.818036,-41.346437,Sao Joao Da Canabrava,PI
64640,-6.980744,-41.231271,Santo Antonio De Lisboa,PI
64645,-6.994310,-41.133801,Francisco Santos,PI
64650,-6.993267,-41.028407,Monsenhor Hipolito,PI
64655,-7.009248,-40.936676,Alagoinha Do Piaui,PI
64660,-6.833677,-40.614060,Pio Ix,PI
64670,-7.080335,-40.839830,Sao Juliao,PI
64675,-7.243851,-40.857624,Alegrete Do Piaui,PI
64678,-7.373379,-40.965545,Belem Do Piaui,PI
64680,-7.353025,-40.908310,Padre Marcos,PI
64685,-7.441431,-40.659742,Marcolandia,PI
64688,-7.142193,-40.940257,Vila Nova Do Piaui,PI
64690,-7.078633,-40.618252,Fronteiras,PI
64695,-7.330757,-40.635498,Caldeirao Grande Do Piaui,PI
64700,-7.860041,-41.912031,Simplicio Mendes,PI
64705,-7.972884,-41.871452,Bela Vista Do Piaui,PI
64710,-7.778495,-42.253515,Paes Landim,PI
64720,-7.864520,-42.503409,Socorro Do Piaui,PI
64725,-7.879692,-42.609230,Ribeira Do Piaui,PI
64728,-8.064119,-42.294020,Pedro Laurentino,PI
64730,-7.656525,-41.880530,Campinas Do Piaui,PI
64740,-7.878981,-41.593804,Conceicao Do Caninde,PI
64745,-8.235893,-41.688569,Sao Francisco De Assis Do Piaui,PI
64748,-8.222393,-41.079879,Acaua,PI
64750,-8.134494,-41.137747,Paulistana,PI
64753,-8.144933,-40.797117,Betania Do Piaui,PI
64755,-7.937483,-41.210251,Jacobina Do Piaui,PI
64758,-8.580314,-41.418913,Queimada Nova,PI
64760,-8.354883,-42.256975,Sao Joao Do Piaui,PI
64763,-8.494536,-41.867671,Capitao Gervasio Oliveira,PI
64764,-8.074865,-42.049815,Nova Santa Rita,PI
64767,-8.378632,-41.834174,Campo Alegre Do Fidalgo,PI
64768,-8.483029,-41.533385,Lagoa Do Barro Do Piaui,PI
64770,-9.017858,-42.698206,Sao Raimundo Nonato,PI
64773,-9.235755,-42.964546,Varzea Branca,PI
64778,-9.169084,-42.544390,Sao Lourenco Do Piaui,PI
64780,-9.183909,-43.049013,Anisio De Abreu,PI
64782,-9.218624,-43.129123,Jurema,PI
64783,-9.065175,-42.992565,Sao Braz Do Piaui,PI
64785,-9.339782,-42.438767,Dirceu Arcoverde,PI
64788,-9.481629,-42.789648,Fartura Do Piaui,PI
64790,-9.001428,-41.973229,Dom Inocencio,PI
64793,-8.827324,-42.479605,Coronel Jose Dias,PI
64795,-9.273107,-43.329085,Caracol,PI
64798,-9.396287,-43.692566,Guaribas,PI
64800,-6.768130,-43.016650,Floriano,PI
64801,-6.773387,-43.034690,Floriano,PI
64803,-6.762462,-43.005293,Floriano,PI
64804,-6.774371,-43.007480,Floriano,PI
64806,-6.770958,-43.016363,Floriano,PI
64807,-6.788441,-43.009795,Floriano,PI
64808,-6.785044,-43.037297,Floriano,PI
64809,-6.772630,-43.043550,Floriano,PI
64815,-7.790440,-42.923614,Flores Do Piaui,PI
64820,-7.600781,-43.027729,Itaueira,PI
64825,-6.967901,-42.671835,Nazare Do Piaui,PI
64835,-7.775949,-43.135505,Rio Grande Do Piaui,PI
64838,-7.966131,-43.223127,Pavussu,PI
64840,-6.785230,-43.555361,Guadalupe,PI
64845,-7.122170,-43.890750,Marcos Parente,PI
64850,-7.267096,-43.930088,Landri Sales,PI
64855,-7.223269,-44.192715,Antonio Almeida,PI
64858,-6.970858,-44.197278,Porto Alegre Do Piaui,PI
64860,-7.247062,-44.552383,Urucui,PI
64865,-7.558070,-45.242138,Ribeiro Goncalves,PI
64868,-7.866568,-45.207586,Baixa Grande Do Ribeiro,PI
64870,-7.641581,-43.953939,Bertolinia,PI
64873,-7.569823,-44.061968,Sebastiao Leal,PI
64875,-8.007336,-43.873046,Manoel Emidio,PI
64880,-8.100036,-43.659026,Eliseu Martins,PI
64885,-8.176928,-43.796075,Colonia Do Gurgueia,PI
64890,-8.113042,-42.947873,Canto Do Buriti,PI
64893,-8.401253,-42.912638,Tamboril Do Piaui,PI
64895,-8.206210,-42.834486,Brejo Do Piaui,PI
64898,-7.856622,-42.820772,Pajeu Do Piaui,PI
64900,-9.073983,-44.355775,Bom Jesus,PI
64910,-8.954101,-44.129488,Santa Luz,PI
64915,-9.485926,-44.585718,Redencao Do Gurgueia,PI
64920,-8.817380,-44.222010,Cristino Castro,PI
64923,-8.455557,-43.978333,Alvorada Do Gurgueia,PI
64925,-8.727145,-44.235886,Palmeira Do Piaui,PI
64930,-9.832205,-45.335484,Gilbues,PI
64940,-9.752066,-45.305058,Monte Alegre Do Piaui,PI
64945,-9.117373,-45.918565,Santa Filomena,PI
64960,-10.037710,-44.308165,Curimata,PI
64963,-10.327402,-44.236544,Julio Borges,PI
64965,-10.130866,-43.953747,Avelino Lopes,PI
64968,-9.721365,-43.900426,Morro Cabeca No Tempo,PI
64970,-10.226063,-44.635936,Parnagua,PI
64975,-10.131031,-44.954201,Riacho Frio,PI
64980,-10.440120,-45.171491,Corrente,PI
64990,-9.922702,-45.477331,Barreiras Do Piaui,PI
64993,-10.030007,-45.304354,Sao Goncalo Do Gurgueia,PI
64995,-10.653985,-45.184522,Cristalandia Do Piaui,PI
65000,-2.572348,-44.204766,Sao Luis,MA
65010,-2.528123,-44.300632,Sao Luis,MA
65015,-2.531284,-44.301476,Sao Luis,MA
65020,-2.529034,-44.294588,Sao Luis,MA
65021,-2.530786,-44.291551,Sao Luis,MA
65025,-2.537765,-44.288486,Sao Luis,MA
65026,-2.534783,-44.229207,Sao Luis,MA
65030,-2.546181,-44.284846,Sao Luis,MA
65031,-2.550236,-44.287717,Sao Luis,MA
65032,-2.603268,-44.227897,Sao Luis,MA
65033,-2.540111,-44.225184,Sao Luis,MA
65035,-2.528579,-44.285999,Sao Luis,MA
65036,-2.533724,-44.269016,Sao Luis,MA
65037,-2.545100,-44.261323,Sao Luis,MA
65040,-2.565135,-44.264874,Sao Luis,MA
65041,-2.548162,-44.270083,Sao Luis,MA
65042,-2.563061,-44.277930,Sao Luis,MA
65043,-2.561788,-44.214056,Sao Luis,MA
65044,-2.546379,-44.211006,Sao Luis,MA
65045,-2.597254,-44.222713,Sao Luis,MA
65046,-2.556663,-44.246987,Sao Luis,MA
65047,-2.543788,-44.251223,Sao Luis,MA
65048,-2.558322,-44.241398,Sao Luis,MA
65049,-2.555983,-44.241534,Sao Luis,MA
65050,-2.545239,-44.210943,Sao Luis,MA
65051,-2.530649,-44.206254,Sao Luis,MA
65052,-2.553554,-44.214711,Sao Luis,MA
65053,-2.539015,-44.203690,Sao Luis,MA
65054,-2.546276,-44.202115,Sao Luis,MA
65055,-2.563038,-44.228126,Sao Luis,MA
65056,-2.507579,-44.303983,Sao Luis,MA
65057,-2.565577,-44.216153,Sao Luis,MA
65058,-2.568296,-44.195359,Sao Luis,MA
65059,-2.559686,-44.229253,Sao Luis,MA
65060,-2.546727,-44.224318,Sao Luis,MA
65061,-2.535159,-44.245573,Sao Luis,MA
65062,-2.530394,-44.244210,Sao Luis,MA
65063,-2.535366,-44.233665,Sao Luis,MA
65064,-2.578023,-44.203066,Sao Luis,MA
65065,-2.492120,-44.218649,Sao Luis,MA
65066,-2.497215,-44.223919,Sao Luis,MA
65067,-2.512593,-44.243762,Sao Luis,MA
65068,-2.491039,-44.222012,Sao Luis,MA
65070,-2.520486,-44.261262,Sao Luis,MA
65071,-2.492480,-44.263431,Sao Luis,MA
65072,-2.546066,-44.309276,Sao Luis,MA
65073,-2.533756,-44.199683,Sao Luis,MA
65074,-2.538167,-44.195727,Sao Luis,MA
65075,-2.500257,-44.289458,Sao Luis,MA
65076,-2.536881,-44.335006,Sao Luis,MA
65077,-2.501703,-44.313712,Sao Luis,MA
65078,-2.513240,-44.264829,Sao Luis,MA
65080,-2.565216,-44.317012,Sao Luis,MA
65081,-2.501203,-44.309474,Sao Luis,MA
65082,-2.549412,-44.333129,Sao Luis,MA
65083,-2.560135,-44.216598,Sao Luis,MA
65085,-2.559830,-44.331181,Sao Luis,MA
65086,-2.560807,-44.335893,Sao Luis,MA
65090,-2.544843,-44.312389,Sao Luis,MA
65091,-2.538526,-44.199404,Sao Luis,MA
65092,-2.554396,-44.228307,Sao Luis,MA
65093,-2.503481,-44.299100,Sao Luis,MA
65094,-2.505691,-44.310279,Sao Luis,MA
65095,-2.563961,-44.279249,Sao Luis,MA
65110,-2.554309,-44.185997,Sao Jose De Ribamar,MA
65130,-2.547408,-44.186682,Paco Do Lumiar,MA
65138,-2.460603,-44.159333,Raposa,MA
65140,-2.923192,-44.062735,Presidente Juscelino,MA
65143,-2.843934,-44.374585,Bacabeira,MA
65145,-3.138178,-44.303324,Santa Rita,MA
65148,-2.837174,-44.052007,Axixa,MA
65150,-2.931185,-44.244057,Rosario,MA
65160,-2.870347,-44.042623,Morros,MA
65170,-2.772603,-44.061835,Icatu,MA
65180,-2.597097,-43.462383,Humberto De Campos,MA
65190,-2.508249,-43.441659,Primeira Cruz,MA
65195,-2.501909,-43.253518,Santo Amaro,MA
65200,-2.517105,-45.075508,Pinheiro,MA
65204,-2.588747,-45.364620,Presidente Sarney,MA
65206,-2.968130,-45.348512,Pedro Do Rosario,MA
65208,-2.237516,-45.298385,Santa Helena,MA
65210,-3.321150,-45.011312,Cajari,MA
65213,-3.292296,-45.174027,Penalva,MA
65215,-3.212729,-45.001387,Viana,MA
65218,-3.100894,-45.031512,Matinha,MA
65220,-2.899586,-44.883070,Sao Vicente Ferrer,MA
65223,-2.987471,-44.991892,Olinda Nova Do Maranhao,MA
65225,-2.956608,-44.805374,Sao Joao Batista,MA
65230,-2.875149,-44.670833,Cajapio,MA
65233,-2.707781,-44.740039,Bacurituba,MA
65235,-2.701126,-44.830256,Sao Bento,MA
65238,-2.648373,-44.892953,Palmeirandia,MA
65245,-2.577582,-44.855284,Peri Mirim,MA
65248,-2.453306,-44.786526,Bequimao,MA
65250,-2.407791,-44.423288,Alcantara,MA
65255,-2.137485,-44.603832,Guimaraes,MA
65260,-1.992464,-44.538097,Cedral,MA
65263,-1.859044,-44.586821,Porto Rico Do Maranhao,MA
65265,-2.071802,-44.785578,Mirinzal,MA
65267,-2.194542,-44.827671,Central Do Maranhao,MA
65268,-1.822355,-44.864545,Cururupu,MA
65269,-1.854240,-45.113083,Serrano Do Maranhao,MA
65270,-1.727883,-45.146844,Bacuri,MA
65272,-2.547445,-45.777326,Santa Luzia Do Parua,MA
65274,-2.810066,-45.706216,Nova Olinda Do Maranhao,MA
65275,-1.535069,-45.083680,Apicum-Acu,MA
65276,-2.226216,-45.304639,Turilandia,MA
65278,-1.660855,-45.365798,Turiacu,MA
65279,-2.381418,-45.821712,Presidente Medici,MA
65280,-1.456057,-45.727088,Candido Mendes,MA
65283,-2.242365,-45.858351,Maranhaozinho,MA
65284,-2.131242,-45.891271,Governador Nunes Freire,MA
65285,-1.417678,-45.771632,Godofredo Viana,MA
65288,-2.452181,-46.039829,Centro Do Guilherme,MA
65289,-2.042820,-45.955092,Maracacume,MA
65290,-1.331394,-45.898450,Luis Domingues,MA
65292,-1.798783,-46.311150,Boa Vista Do Gurupi,MA
65293,-1.674773,-46.011201,Amapa Do Maranhao,MA
65294,-1.877964,-46.074091,Junco Do Maranhao,MA
65295,-1.206327,-46.022532,Carutapera,MA
65299,-2.292741,-46.287229,Centro Novo Do Maranhao,MA
65300,-3.653538,-45.376759,Santa Ines,MA
65301,-3.651116,-45.387157,Santa Ines,MA
65302,-3.653307,-45.375139,Santa Ines,MA
65304,-3.670470,-45.358964,Santa Ines,MA
65306,-3.669609,-45.378035,Santa Ines,MA
65310,-4.190206,-45.565126,Altamira Do Maranhao,MA
65315,-4.330462,-45.587151,Brejo De Areia,MA
65320,-4.290338,-45.244547,Vitorino Freire,MA
65335,-3.741020,-45.251418,Bela Vista Do Maranhao,MA
65340,-3.828216,-44.854154,Conceicao Do Lago-Acu,MA
65345,-3.608616,-45.127529,Igarape Do Meio,MA
65350,-3.462352,-44.870515,Vitoria Do Mearim,MA
65360,-3.485983,-45.252243,Moncao,MA
65363,-3.435260,-45.673151,Governador Newton Bello,MA
65365,-3.282926,-45.656651,Ze Doca,MA
65368,-2.952737,-45.667043,Araguana,MA
65370,-3.612925,-45.341697,Pindare Mirim,MA
65378,-3.702623,-45.509681,Tufilandia,MA
65380,-3.539792,-45.614424,Bom Jardim,MA
65385,-3.488932,-46.327023,Sao Joao Do Caru,MA
65390,-3.968685,-45.652100,Santa Luzia,MA
65393,-4.304411,-46.468914,Buriticupu,MA
65395,-4.480249,-46.856579,Bom Jesus Das Selvas,MA
65398,-3.669963,-45.848575,Alto Alegre Do Pindare,MA
65400,-4.480980,-43.895300,Codo,MA
65413,-4.211544,-44.450796,Alto Alegre Do Maranhao,MA
65415,-4.133343,-44.130044,Coroata,MA
65418,-4.373524,-44.343187,Peritoro,MA
65420,-4.253932,-43.934711,Timbiras,MA
65430,-3.541818,-43.921576,Vargem Grande,MA
65440,-3.340483,-43.527336,Sao Benedito Do Rio Preto,MA
65450,-3.463939,-43.905228,Nina Rodrigues,MA
65455,-3.406381,-44.026679,Presidente Vargas,MA
65460,-3.727920,-44.228116,Pirapemas,MA
65465,-3.635065,-44.377063,Cantanhede,MA
65468,-3.624237,-44.553024,Matoes Do Norte,MA
65470,-4.025319,-44.463929,Sao Mateus Do Maranhao,MA
65480,-3.441899,-44.776348,Arari,MA
65485,-3.388725,-44.354255,Itapecuru Mirim,MA
65490,-3.264153,-44.617603,Anajatuba,MA
65495,-3.560662,-44.572986,Miranda Do Norte,MA
65500,-3.737959,-43.354794,Chapadinha,MA
65505,-4.130160,-43.325101,Afonso Cunha,MA
65510,-3.632301,-43.113998,Mata Roma,MA
65515,-3.942735,-42.925651,Buriti,MA
65520,-3.677619,-42.755868,Brejo,MA
65525,-3.673738,-43.116459,Anapurus,MA
65530,-3.209117,-43.404027,Urbano Santos,MA
65535,-3.161083,-43.504971,Belagua,MA
65540,-3.503501,-42.560097,Santa Quiteria Do Maranhao,MA
65545,-3.583302,-42.610191,Milagres Do Maranhao,MA
65550,-3.371453,-42.428973,Sao Bernardo,MA
65555,-3.118692,-42.413755,Santana Do Maranhao,MA
65560,-3.393594,-42.206416,Magalhaes De Almeida,MA
65570,-2.876998,-41.907951,Araioses,MA
65578,-2.840812,-42.120790,Agua Doce Do Maranhao,MA
65580,-2.760418,-42.269059,Tutoia,MA
65582,-2.883972,-42.305282,Barro Duro,MA
65585,-2.719638,-42.538931,Paulino Neves,MA
65590,-2.746990,-42.827627,Barreirinhas,MA
65600,-4.858566,-43.349227,Caxias,MA
65602,-4.851117,-43.352681,Caxias,MA
65603,-4.831656,-43.360026,Caxias,MA
65604,-4.863277,-43.360773,Caxias,MA
65605,-4.863841,-43.343399,Caxias,MA
65606,-4.888063,-43.354396,Caxias,MA
65607,-4.869785,-43.368363,Caxias,MA
65608,-4.866272,-43.379833,Caxias,MA
65609,-4.840366,-43.338819,Caxias,MA
65610,-4.626767,-43.468895,Aldeias Altas,MA
65615,-5.118475,-43.810840,Sao Joao Do Soter,MA
65620,-4.252911,-43.013335,Coelho Neto,MA
65625,-4.150472,-42.945605,Duque Bacelar,MA
65630,-5.097063,-42.822567,Timon,MA
65631,-5.088778,-42.845734,Timon,MA
65632,-5.109211,-42.832274,Timon,MA
65633,-5.130692,-42.834737,Timon,MA
65634,-5.110146,-42.833205,Timon,MA
65635,-5.139226,-42.834725,Timon,MA
65636,-5.093972,-42.835451,Timon,MA
65637,-5.116198,-42.837185,Timon,MA
65640,-5.684841,-43.096191,Parnarama,MA
65645,-5.525944,-43.210306,Matoes,MA
65650,-6.202326,-43.124480,Sao Francisco Do Maranhao,MA
65660,-6.757211,-43.024282,Barao De Grajau,MA
65665,-6.489757,-43.699270,Sao Joao Dos Patos,MA
65668,-6.416152,-43.543797,Sucupira Do Riachao,MA
65670,-6.432788,-43.983978,Paraibano,MA
65680,-6.180309,-43.780684,Passagem Franca,MA
65683,-6.049313,-43.526092,Lagoa Do Mato,MA
65685,-5.833454,-43.832551,Buriti Bravo,MA
65690,-6.023370,-44.254005,Colinas,MA
65693,-5.818368,-44.224600,Jatoba,MA
65695,-5.733649,-44.158936,Fortuna,MA
65700,-4.234452,-44.785581,Bacabal,MA
65704,-4.363848,-45.047498,Bom Lugar,MA
65705,-4.045232,-44.937263,Lago Verde,MA
65706,-4.138744,-45.118371,Olho D'Agua Das Cunhas,MA
65707,-3.889927,-45.166174,Pio Xii,MA
65708,-4.376731,-44.674399,Sao Luis Gonzaga Do Maranhao,MA
65709,-4.038031,-45.237628,Satubinha,MA
65710,-4.603998,-45.050046,Lago Do Junco,MA
65712,-4.617261,-44.980109,Lago Dos Rodrigues,MA
65714,-4.620044,-45.459979,Maraja Do Sena,MA
65715,-4.568653,-45.122660,Lago Da Pedra,MA
65716,-4.448086,-45.239566,Paulo Ramos,MA
65718,-4.992781,-45.388311,Lagoa Grande Do Maranhao,MA
65720,-4.663740,-44.858464,Igarape Grande,MA
65723,-4.630080,-44.761370,Bernardo Do Mearim,MA
65725,-4.576353,-44.607031,Pedreiras,MA
65727,-4.568292,-44.617228,Trizidela Do Vale,MA
65728,-4.521558,-44.464424,Lima Campos,MA
65730,-4.862941,-44.359752,Santo Antonio Dos Lopes,MA
65735,-4.723408,-44.327719,Capinzal Do Norte,MA
65740,-4.750866,-44.942621,Pocao De Pedras,MA
65750,-4.871809,-44.882356,Esperantinopolis,MA
65753,-5.104649,-45.082855,Sao Raimundo Do Doca Bezerra,MA
65755,-4.990260,-44.696978,Joselandia,MA
65758,-5.018237,-44.989937,Sao Roberto,MA
65760,-5.291598,-44.490727,Presidente Dutra,MA
65762,-5.048843,-44.587909,Sao Jose Dos Basilios,MA
65763,-5.255913,-44.651449,Tuntum,MA
65765,-5.036695,-44.436620,Dom Pedro,MA
65768,-5.499676,-44.560971,Santa Filomena Do Maranhao,MA
65770,-5.028094,-44.270558,Governador Archer,MA
65775,-5.150007,-44.300437,Goncalves Dias,MA
65780,-5.320577,-44.243186,Governador Eugenio Barros,MA
65783,-5.253008,-44.055922,Senador Alexandre Costa,MA
65785,-5.408532,-44.329367,Graca Aranha,MA
65790,-5.586758,-44.380481,Sao Domingos Do Maranhao,MA
65795,-5.495448,-44.091967,Governador Luiz Rocha,MA
65800,-7.528429,-46.042151,Balsas,MA
65805,-6.960255,-46.183587,Fortaleza Dos Nogueiras,MA
65808,-7.120219,-46.260684,Nova Colinas,MA
65810,-9.109733,-45.940421,Alto Parnaiba,MA
65820,-8.480469,-45.747224,Tasso Fragoso,MA
65840,-7.026462,-45.478183,Sao Raimundo Das Mangabeiras,MA
65850,-6.169719,-44.869441,Mirador,MA
65860,-6.476381,-44.190786,Sucupira Do Norte,MA
65870,-6.598175,-44.082892,Pastos Bons,MA
65880,-6.738953,-44.043986,Nova Iorque,MA
65885,-7.220024,-44.555589,Benedito Leite,MA
65888,-6.816419,-44.644617,Sao Domingos Do Azeitao,MA
65890,-7.083257,-44.810672,Sao Felix De Balsas,MA
65895,-7.083213,-45.138119,Loreto,MA
65900,-5.528362,-47.492663,Imperatriz,MA
65901,-5.522918,-47.484396,Imperatriz,MA
65903,-5.514954,-47.478231,Imperatriz,MA
65904,-5.485945,-47.488257,Imperatriz,MA
65905,-5.491078,-47.485778,Imperatriz,MA
65906,-5.481319,-47.494080,Imperatriz,MA
65907,-5.525677,-47.477115,Imperatriz,MA
65908,-5.492344,-47.458591,Imperatriz,MA
65910,-5.510137,-47.465214,Imperatriz,MA
65911,-5.521375,-47.494237,Imperatriz,MA
65912,-5.488232,-47.480768,Imperatriz,MA
65913,-5.533537,-47.484010,Imperatriz,MA
65914,-5.498417,-47.444056,Imperatriz,MA
65915,-5.543497,-47.463184,Imperatriz,MA
65916,-5.543119,-47.480278,Imperatriz,MA
65917,-5.499045,-47.481290,Imperatriz,MA
65918,-5.562222,-47.444697,Imperatriz,MA
65919,-5.527766,-47.473115,Imperatriz,MA
65920,-5.088866,-48.435954,Sao Pedro Da Agua Branca,MA
65921,-5.172172,-47.788099,Cidelandia,MA
65922,-5.450650,-47.402424,Joao Lisboa,MA
65923,-5.577456,-46.740474,Amarante Do Maranhao,MA
65924,-5.184307,-48.136085,Vila Nova Dos Martirios,MA
65925,-5.880098,-46.704162,Sitio Novo,MA
65927,-5.525569,-47.393435,Davinopolis,MA
65928,-5.751196,-47.362617,Governador Edison Lobao,MA
65929,-5.123743,-47.382704,Sao Francisco Do Brejao,MA
65930,-4.958975,-47.460258,Acailandia,MA
65935,-5.448377,-47.287562,Senador La Rocque,MA
65936,-5.832323,-47.067922,Montes Altos,MA
65937,-6.193033,-47.037326,Lajeado Novo,MA
65938,-5.928939,-47.384075,Ribamar Fiquene,MA
65939,-4.567818,-47.491728,Itinga Do Maranhao,MA
65940,-5.823903,-46.136335,Grajau,MA
65943,-6.438361,-46.187016,Formosa Da Serra Negra,MA
65945,-4.894682,-45.997625,Arame,MA
65948,-5.140145,-45.790884,Itaipava Do Grajau,MA
65950,-5.502706,-45.250792,Barra Do Corda,MA
65962,-5.363661,-45.575054,Jenipapo Dos Vieiras,MA
65968,-6.166212,-47.367435,Campestre Do Maranhao,MA
65970,-6.339352,-47.397615,Porto Franco,MA
65973,-6.465509,-47.057620,Sao Joao Do Paraiso,MA
65975,-6.559556,-47.445964,Estreito,MA
65978,-6.820902,-46.535056,Sao Pedro Dos Crentes,MA
65980,-7.325875,-47.471831,Carolina,MA
65990,-7.356441,-46.625374,Riachao,MA
65995,-6.961485,-46.680437,Feira Nova Do Maranhao,MA
