customers_id,customer_unique_id,customer_zip_code,customer_city,customer_state
67022,SP- 35516,11065,Santos,SP
67023,RS- 2808,95255,Campestre Da Serra,RS
67024,SP- 36774,19025,Presidente Prudente,SP
67025,SP- 33122,2214,Sao Paulo,SP
67026,MG- 9527,38400,Uberlandia,MG
67027,MG- 7363,38175,Santa Juliana,MG
67028,SP- 1117,4920,Sao Paulo,SP
67029,MG- 2777,36010,Juiz De Fora,MG
67030,SP- 14331,7041,Guarulhos,SP
67031,SP- 36069,6328,Carapicuiba,SP
67032,MG- 1751,36955,Mutum,MG
67033,RS- 148,96400,Bage,RS
67034,PR- 1348,87502,Umuarama,PR
67035,MA- 19,65075,Sao Luis,MA
67036,RS- 332,91310,Porto Alegre,RS
67037,SP- 1956,18300,Capao Bonito,SP
67038,SP- 38475,13313,Itu,SP
67039,SP- 14253,13215,Jundiai,SP
67040,SP- 34712,19200,Pirapozinho,SP
67041,PR- 1035,84015,Ponta Grossa,PR
67042,SP- 1680,4350,Sao Paulo,SP
67043,SP- 32526,12233,Sao Jose Dos Campos,SP
67044,CE- 499,60540,Fortaleza,CE
67045,PR- 3959,81230,Curitiba,PR
67046,SP- 40737,7793,Cajamar,SP
67047,SP- 41314,6872,Itapecerica Da Serra,SP
67048,SP- 29977,3088,Sao Paulo,SP
67049,PE- 813,54520,Cabo De Santo Agostinho,PE
67050,PA- 139,67130,Ananindeua,PA
67051,BA- 3107,48020,Alagoinhas,BA
67052,SP- 4887,13186,Hortolandia,SP
67053,SP- 11880,4110,Sao Paulo,SP
67054,SP- 4639,6172,Osasco,SP
67055,SP- 38298,18460,Itarare,SP
67056,SP- 33087,13010,Campinas,SP
67057,SC- 2325,89052,Blumenau,SC
67058,RS- 2898,96407,Bage,RS
67059,SP- 1981,11050,Santos,SP
67060,SP- 10849,7793,Cajamar,SP
67061,SP- 16191,14200,Sao Simao,SP
67062,SP- 36835,5311,Sao Paulo,SP
67063,SP- 17440,12230,Sao Jose Dos Campos,SP
67064,PR- 2046,83880,Rio Negro,PR
67065,SP- 12652,12287,Cacapava,SP
67066,MG- 10499,31842,Belo Horizonte,MG
67067,SP- 30274,18044,Sorocaba,SP
67068,SP- 39381,9781,Sao Bernardo Do Campo,SP
67069,RS- 4515,96745,Charqueadas,RS
67070,SP- 34579,6454,Barueri,SP
67071,SP- 11701,8161,Sao Paulo,SP
67072,SC- 1688,88117,Sao Jose,SC
67073,MG- 1175,37170,Boa Esperanca,MG
67074,SP- 936,17514,Marilia,SP
67075,MG- 5363,30570,Belo Horizonte,MG
67076,SP- 3846,3644,Sao Paulo,SP
67077,RJ- 2363,25510,Sao Joao De Meriti,RJ
67078,MS- 544,79150,Maracaju,MS
67079,MG- 5544,30380,Belo Horizonte,MG
67080,AL- 123,57900,Porto Calvo,AL
67081,SP- 1186,11680,Ubatuba,SP
67082,MG- 2537,39185,Sao Goncalo Do Rio Preto,MG
67083,MG- 1182,38070,Uberaba,MG
67084,SP- 27950,18060,Sorocaba,SP
67085,SP- 16218,4551,Sao Paulo,SP
67086,SP- 2793,12242,Sao Jose Dos Campos,SP
67087,RJ- 426,22041,Rio De Janeiro,RJ
67088,SP- 20850,18460,Itarare,SP
67089,RJ- 6638,20780,Rio De Janeiro,RJ
67090,SP- 3014,3930,Sao Paulo,SP
67091,SP- 18100,4514,Sao Paulo,SP
67092,ES- 1524,29703,Colatina,ES
67093,BA- 660,48903,Juazeiro,BA
67094,SP- 30837,3422,Sao Paulo,SP
67095,BA- 1515,47400,Xique-Xique,BA
67096,SP- 9109,2374,Sao Paulo,SP
67097,RJ- 7385,25720,Petropolis,RJ
67098,MG- 923,36500,Uba,MG
67099,SP- 39547,5873,Sao Paulo,SP
67100,SC- 3138,88372,Navegantes,SC
67101,SE- 274,49045,Aracaju,SE
67102,RS- 4924,94852,Alvorada,RS
67103,MG- 6014,32071,Contagem,MG
67104,RJ- 11530,22795,Rio De Janeiro,RJ
67105,ES- 305,29154,Cariacica,ES
67106,SP- 19079,4315,Sao Paulo,SP
67107,PE- 1646,55190,Santa Cruz Do Capibaribe,PE
67108,SP- 20983,6170,Osasco,SP
67109,MA- 507,65485,Itapecuru Mirim,MA
67110,BA- 2428,41321,Salvador,BA
67111,SP- 12425,9912,Diadema,SP
67112,ES- 162,29144,Cariacica,ES
67113,SP- 21905,12308,Jacarei,SP
67114,SP- 11448,4580,Sao Paulo,SP
67115,AL- 4,57035,Maceio,AL
67116,SP- 18968,9180,Santo Andre,SP
67117,RO- 152,76900,Ji-Parana,RO
67118,SP- 24778,13540,Corumbatai,SP
67119,SP- 15062,5415,Sao Paulo,SP
67120,SP- 12812,6472,Barueri,SP
67121,SP- 9931,7793,Cajamar,SP
67122,SP- 31616,6814,Embu Das Artes,SP
67123,PR- 4695,86802,Apucarana,PR
67124,PR- 1714,86975,Mandaguari,PR
67125,MA- 574,65480,Arari,MA
67126,SP- 10258,4102,Sao Paulo,SP
67127,MG- 9701,37070,Varginha,MG
67128,SP- 33009,1549,Sao Paulo,SP
67129,RS- 146,96450,Dom Pedrito,RS
67130,PE- 154,50791,Recife,PE
67131,SP- 11822,1011,Sao Paulo,SP
67132,RN- 469,59014,Natal,RN
67133,SC- 1248,88080,Florianopolis,SC
67134,PR- 3897,83420,Quatro Barras,PR
67135,SP- 37093,4119,Sao Paulo,SP
67136,RS- 3097,94425,Viamao,RS
67137,SP- 24883,6765,Taboao Da Serra,SP
67138,RJ- 9609,20071,Rio De Janeiro,RJ
67139,RS- 286,97502,Uruguaiana,RS
67140,SP- 24227,2421,Sao Paulo,SP
67141,GO- 1516,72930,Alexania,GO
67142,SP- 4519,12942,Atibaia,SP
67143,SP- 8005,13160,Artur Nogueira,SP
67144,SP- 40620,13950,Lindoia,SP
67145,CE- 118,62250,Ipu,CE
67146,SP- 28402,18145,Sao Roque,SP
67147,MG- 10006,35498,Jeceaba,MG
67148,MG- 9542,35490,Entre Rios De Minas,MG
67149,SP- 18971,4076,Sao Paulo,SP
67150,CE- 1137,60822,Fortaleza,CE
67151,SP- 3339,2874,Sao Paulo,SP
67152,PR- 3593,81220,Curitiba,PR
67153,MG- 5674,35701,Sete Lagoas,MG
67154,RS- 1539,95010,Caxias Do Sul,RS
67155,RJ- 10124,25931,Mage,RJ
67156,MG- 3767,35661,Para De Minas,MG
67157,MG- 10382,37800,Guaxupe,MG
67158,SP- 34099,13454,Santa Barbara D'Oeste,SP
67159,DF- 1425,72241,Brasilia,DF
67160,SP- 37621,6655,Itapevi,SP
67161,PR- 3796,83504,Almirante Tamandare,PR
67162,SP- 25957,18670,Areiopolis,SP
67163,SP- 15077,6154,Osasco,SP
67164,RJ- 9172,21341,Rio De Janeiro,RJ
67165,RS- 4664,91795,Porto Alegre,RS
67166,GO- 288,74475,Goiania,GO
67167,PR- 403,87890,Terra Rica,PR
67168,PA- 933,68750,Curuca,PA
67169,SP- 23297,4856,Sao Paulo,SP
67170,RJ- 5994,22793,Rio De Janeiro,RJ
67171,SC- 3601,88802,Criciuma,SC
67172,RS- 1965,94195,Gravatai,RS
67173,GO- 1914,74650,Goiania,GO
67174,DF- 2104,71572,Brasilia,DF
67175,PR- 3875,87055,Maringa,PR
67176,SP- 18648,5084,Sao Paulo,SP
67177,MG- 2654,35501,Divinopolis,MG
67178,SP- 10525,6411,Barueri,SP
67179,MG- 4715,36025,Juiz De Fora,MG
67180,RJ- 949,20251,Rio De Janeiro,RJ
67181,ES- 1113,29055,Vitoria,ES
67182,SP- 9174,18110,Votorantim,SP
67183,MG- 4692,30150,Belo Horizonte,MG
67184,GO- 1832,75709,Catalao,GO
67185,SP- 19727,4552,Sao Paulo,SP
67186,RJ- 8525,26600,Paracambi,RJ
67187,MG- 8610,31160,Belo Horizonte,MG
67188,SP- 31180,12246,Sao Jose Dos Campos,SP
67189,SP- 23510,14412,Franca,SP
67190,SP- 4808,13453,Santa Barbara D Oeste,SP
67191,RJ- 4206,24736,Sao Goncalo,RJ
67192,SP- 33055,3132,Sao Paulo,SP
67193,SP- 37689,3477,Sao Paulo,SP
67194,RS- 4950,96030,Pelotas,RS
67195,SP- 13835,13569,Sao Carlos,SP
67196,RN- 412,59075,Natal,RN
67197,SP- 21694,2722,Sao Paulo,SP
67198,SP- 9336,13036,Campinas,SP
67199,SP- 13115,9030,Santo Andre,SP
67200,RS- 3747,93347,Novo Hamburgo,RS
67201,MA- 109,65058,Sao Luis,MA
67202,SP- 31993,2036,Sao Paulo,SP
67203,PR- 2750,80220,Curitiba,PR
67204,CE- 570,62380,Guaraciaba Do Norte,CE
67205,MT- 248,78735,Rondonopolis,MT
67206,MG- 6314,38401,Uberlandia,MG
67207,AL- 128,57955,Maragogi,AL
67208,SP- 750,6033,Osasco,SP
67209,SP- 15807,13067,Campinas,SP
67210,MG- 6192,39628,Comercinho,MG
67211,CE- 1275,61933,Maracanau,CE
67212,BA- 2809,41720,Salvador,BA
67213,RJ- 2670,22765,Rio De Janeiro,RJ
67214,SP- 9134,13973,Itapira,SP
67215,RJ- 3261,22785,Rio De Janeiro,RJ
67216,MG- 2811,39705,Sao Joao Evangelista,MG
67217,SP- 31708,18240,Angatuba,SP
67218,MG- 3170,33933,Ribeirao Das Neves,MG
67219,RJ- 2766,23587,Rio De Janeiro,RJ
67220,MG- 8871,32265,Contagem,MG
67221,SP- 26234,11055,Santos,SP
67222,SP- 25614,8565,Poa,SP
67223,RS- 1507,91130,Porto Alegre,RS
67224,SC- 2077,89280,Sao Bento Do Sul,SC
67225,DF- 443,71503,Brasilia,DF
67226,DF- 2130,70775,Brasilia,DF
67227,RJ- 11265,24350,Niteroi,RJ
67228,RJ- 325,22280,Rio De Janeiro,RJ
67229,MG- 1598,39495,Montalvania,MG
67230,ES- 1187,29161,Serra,ES
67231,SP- 28939,17280,Pederneiras,SP
67232,SP- 14173,9750,Sao Bernardo Do Campo,SP
67233,SP- 37769,2880,Sao Paulo,SP
67234,SP- 37400,7142,Guarulhos,SP
67235,SP- 14054,11015,Santos,SP
67236,MT- 101,78077,Cuiaba,MT
67237,SP- 37083,1322,Sao Paulo,SP
67238,SP- 17508,16670,Presidente Alves,SP
67239,RS- 499,97670,Sao Borja,RS
67240,ES- 1443,29120,Vila Velha,ES
67241,SP- 15828,6192,Osasco,SP
67242,PR- 2175,86945,Sao Pedro Do Ivai,PR
67243,SC- 3067,89120,Timbo,SC
67244,SP- 19210,4193,Sao Paulo,SP
67245,PR- 4571,86200,Ibipora,PR
67246,MG- 7964,36900,Manhuacu,MG
67247,SC- 396,88780,Imbituba,SC
67248,CE- 764,60175,Fortaleza,CE
67249,SP- 547,6150,Osasco,SP
67250,SP- 53,8061,Sao Paulo,SP
67251,BA- 473,40150,Salvador,BA
67252,PR- 3699,80030,Curitiba,PR
67253,SP- 23894,11704,Praia Grande,SP
67254,MG- 5253,39860,Nanuque,MG
67255,RJ- 751,24220,Niteroi,RJ
67256,SC- 710,89010,Blumenau,SC
67257,PE- 619,50761,Recife,PE
67258,PR- 4977,82120,Curitiba,PR
67259,PR- 1343,87020,Maringa,PR
67260,SC- 2564,89370,Papanduva,SC
67261,MG- 4094,36415,Congonhas,MG
67262,TO- 145,77645,Lajeado,TO
67263,SP- 28219,6700,Cotia,SP
67264,SP- 18679,5790,Sao Paulo,SP
67265,RJ- 7844,22710,Rio De Janeiro,RJ
67266,PR- 4756,82020,Curitiba,PR
67267,SP- 21680,15110,Guapiacu,SP
67268,SP- 27997,2738,Sao Paulo,SP
67269,SP- 8009,14050,Ribeirao Preto,SP
67270,MG- 620,30710,Belo Horizonte,MG
67271,SP- 33313,14050,Ribeirao Preto,SP
67272,RJ- 11129,25740,Petropolis,RJ
67273,SP- 12204,16020,Aracatuba,SP
67274,PA- 446,68005,Santarem,PA
67275,RS- 226,98280,Panambi,RS
67276,PR- 1557,87020,Maringa,PR
67277,RJ- 9159,28995,Saquarema,RJ
67278,RJ- 8951,20551,Rio De Janeiro,RJ
67279,SP- 14855,19400,Presidente Venceslau,SP
67280,RS- 2272,93180,Portao,RS
67281,SP- 37110,18207,Itapetininga,SP
67282,RJ- 4825,20030,Rio De Janeiro,RJ
67283,MG- 7658,31130,Belo Horizonte,MG
67284,SP- 20886,3220,Sao Paulo,SP
67285,SP- 39892,1009,Sao Paulo,SP
67286,SP- 26535,2522,Sao Paulo,SP
67287,MA- 252,65530,Urbano Santos,MA
67288,BA- 2408,40285,Salvador,BA
67289,SP- 12458,5021,Sao Paulo,SP
67290,SP- 28769,8674,Suzano,SP
67291,SP- 12022,14175,Sertaozinho,SP
67292,SP- 23284,2612,Sao Paulo,SP
67293,RJ- 11648,20720,Rio De Janeiro,RJ
67294,SP- 37432,18074,Sorocaba,SP
67295,SC- 640,88061,Florianopolis,SC
67296,CE- 102,61932,Maracanau,CE
67297,RJ- 9000,20040,Rio De Janeiro,RJ
67298,SP- 1484,11090,Santos,SP
67299,SP- 41723,8580,Itaquaquecetuba,SP
67300,SP- 38252,13846,Mogi-Guacu,SP
67301,ES- 1246,29230,Anchieta,ES
67302,SP- 27301,13271,Valinhos,SP
67303,MT- 278,78048,Cuiaba,MT
67304,SP- 2959,6730,Vargem Grande Paulista,SP
67305,GO- 120,75712,Catalao,GO
67306,RS- 4658,91320,Porto Alegre,RS
67307,MG- 6079,36202,Barbacena,MG
67308,SP- 36632,4330,Sao Paulo,SP
67309,SP- 8766,14860,Barrinha,SP
67310,RJ- 7928,24230,Niteroi,RJ
67311,SP- 1980,4896,Sao Paulo,SP
67312,SP- 11527,7122,Guarulhos,SP
67313,MG- 9205,37440,Caxambu,MG
67314,MG- 7415,37706,Pocos De Caldas,MG
67315,RJ- 3591,28470,Santo Antonio De Padua,RJ
67316,RJ- 8577,22231,Rio De Janeiro,RJ
67317,GO- 311,74210,Goiania,GO
67318,SP- 20739,7170,Guarulhos,SP
67319,PR- 1140,80035,Curitiba,PR
67320,SP- 20902,4280,Sao Paulo,SP
67321,MG- 11013,38800,Sao Gotardo,MG
67322,SE- 197,49050,Aracaju,SE
67323,RJ- 12533,20260,Rio De Janeiro,RJ
67324,BA- 3085,41100,Salvador,BA
67325,RJ- 7984,20921,Rio De Janeiro,RJ
67326,SP- 12075,13561,Sao Carlos,SP
67327,SP- 14158,3988,Sao Paulo,SP
67328,PR- 4185,85866,Foz Do Iguacu,PR
67329,SP- 34449,14060,Ribeirao Preto,SP
67330,RJ- 8972,22730,Rio De Janeiro,RJ
67331,MG- 4481,37044,Varginha,MG
67332,RS- 4114,90560,Porto Alegre,RS
67333,RJ- 6686,22793,Rio De Janeiro,RJ
67334,MT- 57,78280,Mirassol D'Oeste,MT
67335,SP- 41691,2461,Sao Paulo,SP
67336,GO- 309,75855,Doverlandia,GO
67337,SP- 10652,2254,Sao Paulo,SP
67338,SP- 24577,4711,Sao Paulo,SP
67339,SP- 9447,18048,Sorocaba,SP
67340,SC- 603,89804,Chapeco,SC
67341,SP- 5059,13214,Jundiai,SP
67342,SP- 34516,8563,Poa,SP
67343,CE- 853,60763,Fortaleza,CE
67344,RS- 3241,98700,Ijui,RS
67345,BA- 2023,44710,Serrolandia,BA
67346,BA- 3338,41810,Salvador,BA
67347,MG- 2408,32280,Contagem,MG
67348,SP- 13409,4619,Sao Paulo,SP
67349,SP- 1357,11085,Santos,SP
67350,SP- 6308,1403,Sao Paulo,SP
67351,SP- 14966,13178,Sumare,SP
67352,SP- 30697,12230,Sao Jose Dos Campos,SP
67353,PB- 176,58600,Santa Luzia,PB
67354,PR- 4366,87083,Maringa,PR
67355,SC- 3400,88080,Florianopolis,SC
67356,MG- 11231,39705,Sao Joao Evangelista,MG
67357,MG- 10253,35500,Divinopolis,MG
67358,SP- 41203,13219,Jundiai,SP
67359,SP- 3971,13301,Itu,SP
67360,MG- 8672,35570,Formiga,MG
67361,SP- 35998,1322,Sao Paulo,SP
67362,SP- 27615,4008,Sao Paulo,SP
67363,RS- 2153,95555,Capao Da Canoa,RS
67364,BA- 675,44830,Piritiba,BA
67365,PR- 4196,85660,Dois Vizinhos,PR
67366,MT- 354,78643,Querencia,MT
67367,RJ- 1998,22041,Rio De Janeiro,RJ
67368,SP- 4967,11320,Sao Vicente,SP
67369,RJ- 4796,20770,Rio De Janeiro,RJ
67370,SP- 938,4815,Sao Paulo,SP
67371,MG- 10837,33400,Lagoa Santa,MG
67372,SC- 29,89031,Blumenau,SC
67373,MA- 679,65066,Sao Luis,MA
67374,MG- 3430,37558,Pouso Alegre,MG
67375,CE- 508,60420,Fortaleza,CE
67376,SP- 8844,4911,Sao Paulo,SP
67377,RJ- 11047,21020,Rio De Janeiro,RJ
67378,RJ- 1451,27321,Barra Mansa,RJ
67379,SP- 31912,15053,Sao Jose Do Rio Preto,SP
67380,SP- 30466,3201,Sao Paulo,SP
67381,MG- 4152,37550,Pouso Alegre,MG
67382,MG- 3956,33170,Santa Luzia,MG
67383,SP- 38015,2275,Sao Paulo,SP
67384,RJ- 4887,22280,Rio De Janeiro,RJ
67385,MG- 3745,38800,Sao Gotardo,MG
67386,SP- 3583,12947,Atibaia,SP
67387,MG- 8208,39401,Montes Claros,MG
67388,PR- 5025,85815,Cascavel,PR
67389,MG- 6311,38610,Unai,MG
67390,SP- 41051,9425,Ribeirao Pires,SP
67391,SP- 32485,12226,Sao Jose Dos Campos,SP
67392,RS- 1628,96501,Cachoeira Do Sul,RS
67393,MG- 3135,30380,Belo Horizonte,MG
67394,SP- 36577,17051,Bauru,SP
67395,PB- 123,58297,Rio Tinto,PB
67396,MA- 176,65075,Sao Luis,MA
67397,SP- 19921,4303,Sao Paulo,SP
67398,BA- 736,43700,Simoes Filho,BA
67399,MG- 4774,39403,Montes Claros,MG
67400,ES- 1150,29102,Vila Velha,ES
67401,SP- 22188,5762,Sao Paulo,SP
67402,RJ- 5252,20751,Rio De Janeiro,RJ
67403,MG- 4557,30810,Belo Horizonte,MG
67404,SP- 4149,11030,Santos,SP
67405,MG- 6080,35500,Divinopolis,MG
67406,MG- 4233,31640,Belo Horizonte,MG
67407,SP- 13600,4143,Sao Paulo,SP
67408,RJ- 9888,25938,Mage,RJ
67409,SP- 6844,14802,Araraquara,SP
67410,SP- 5173,12712,Cruzeiro,SP
67411,RS- 4028,95700,Bento Goncalves,RS
67413,SP- 38187,18110,Votorantim,SP
67414,RJ- 11317,24240,Niteroi,RJ
67415,RS- 4918,98200,Ibiruba,RS
67416,SP- 39071,4207,Sao Paulo,SP
67417,GO- 1047,73813,Formosa,GO
67418,SP- 34860,17690,Bastos,SP
67419,RJ- 6435,20775,Rio De Janeiro,RJ
67420,RS- 1285,96230,Santa Vitoria Do Palmar,RS
67421,RS- 4225,96815,Santa Cruz Do Sul,RS
67422,CE- 261,60040,Fortaleza,CE
67423,SP- 3947,13042,Campinas,SP
67424,SP- 10723,5405,Sao Paulo,SP
67425,SP- 37498,12942,Atibaia,SP
67426,RJ- 5617,27525,Resende,RJ
67427,GO- 39,75906,Rio Verde,GO
67428,MG- 10534,31610,Belo Horizonte,MG
67429,MG- 9508,35450,Itabirito,MG
67430,SP- 9277,4044,Sao Paulo,SP
67431,SP- 5748,9361,Maua,SP
67432,SP- 31171,2409,Sao Paulo,SP
67433,MG- 4793,32670,Betim,MG
67434,RS- 3521,97450,Cacequi,RS
67435,RJ- 10947,24241,Niteroi,RJ
67436,ES- 1797,29101,Vila Velha,ES
67437,RJ- 8676,25860,Werneck,RJ
67438,SC- 2378,88070,Florianopolis,SC
67439,SP- 12718,2565,Sao Paulo,SP
67440,SP- 35474,7241,Guarulhos,SP
67441,MG- 10149,39401,Montes Claros,MG
67442,RJ- 2537,25261,Duque De Caxias,RJ
67443,SP- 23973,5405,Sao Paulo,SP
67444,ES- 1428,29177,Serra,ES
67445,SP- 6045,7729,Caieiras,SP
67446,SP- 3739,2731,Sao Paulo,SP
67447,SP- 30685,9112,Santo Andre,SP
67448,RJ- 10938,22450,Rio De Janeiro,RJ
67449,SP- 21189,7084,Guarulhos,SP
67450,ES- 1071,29154,Cariacica,ES
67451,SP- 3847,7500,Santa Isabel,SP
67452,SP- 33771,4890,Sao Paulo,SP
67453,SP- 18834,5024,Sao Paulo,SP
67454,SP- 19168,4829,Sao Paulo,SP
67455,RJ- 9630,20031,Rio De Janeiro,RJ
67456,MG- 4475,36500,Uba,MG
67457,RJ- 5813,21512,Rio De Janeiro,RJ
67458,MG- 987,39300,Sao Francisco,MG
67459,BA- 1746,45992,Teixeira De Freitas,BA
67460,RN- 390,59178,Tibau Do Sul,RN
67461,RJ- 8130,22020,Rio De Janeiro,RJ
67462,SP- 14604,12308,Jacarei,SP
67463,BA- 1694,40720,Salvador,BA
67464,PB- 470,58880,Brejo Dos Santos,PB
67465,RJ- 5708,26900,Miguel Pereira,RJ
67466,SP- 22614,13335,Indaiatuba,SP
67467,SP- 21133,14750,Pitangueiras,SP
67468,MG- 671,30411,Belo Horizonte,MG
67469,CE- 457,60833,Fortaleza,CE
67470,RJ- 10570,20560,Rio De Janeiro,RJ
67471,SP- 21393,17032,Bauru,SP
67472,RS- 3928,90670,Porto Alegre,RS
67473,SP- 15745,6806,Embu Das Artes,SP
67474,BA- 1511,41195,Salvador,BA
67475,SP- 27268,6529,Santana De Parnaiba,SP
67476,SP- 24751,1316,Sao Paulo,SP
67477,SP- 28678,17600,Tupa,SP
67478,PE- 512,54220,Jaboatao Dos Guararapes,PE
67479,SP- 27034,18305,Capao Bonito,SP
67480,ES- 625,29645,Santa Maria De Jetiba,ES
67481,SP- 12998,5046,Sao Paulo,SP
67482,PR- 438,86300,Cornelio Procopio,PR
67483,BA- 721,47810,Barreiras,BA
67484,MG- 4638,32400,Ibirite,MG
67485,SP- 35236,18170,Piedade,SP
67486,RJ- 11413,22460,Rio De Janeiro,RJ
67487,SP- 24361,6243,Osasco,SP
67488,SP- 10076,13574,Sao Carlos,SP
67489,SP- 29496,12410,Pindamonhangaba,SP
67490,SP- 429,18550,Boituva,SP
67491,RJ- 6813,21044,Rio De Janeiro,RJ
67492,SP- 22970,13311,Itu,SP
67493,RJ- 1475,22793,Rio De Janeiro,RJ
67494,SP- 31267,13387,Nova Odessa,SP
67495,DF- 1612,71720,Brasilia,DF
67496,MA- 76,65058,Sao Luis,MA
67497,PE- 164,51020,Recife,PE
67498,SP- 16493,13276,Valinhos,SP
67499,RJ- 12165,23570,Rio De Janeiro,RJ
67500,RJ- 10055,28013,Campos Dos Goytacazes,RJ
67501,MG- 3136,37503,Itajuba,MG
67502,RN- 140,59460,Sao Paulo Do Potengi,RN
67503,SP- 5253,9290,Santo Andre,SP
67504,SP- 11715,6110,Osasco,SP
67505,SP- 4589,6787,Taboao Da Serra,SP
67506,SP- 956,11065,Santos,SP
67507,SP- 24539,12922,Braganca Paulista,SP
67508,SC- 1940,88350,Brusque,SC
67509,RJ- 11289,22251,Rio De Janeiro,RJ
67510,SP- 4110,16306,Penapolis,SP
67511,RS- 1491,91750,Porto Alegre,RS
67512,MG- 9605,38610,Unai,MG
67513,RS- 213,92412,Canoas,RS
67514,SP- 5016,6454,Barueri,SP
67515,SP- 26359,13209,Jundiai,SP
67516,MG- 108,38402,Uberlandia,MG
67517,SP- 1364,9180,Santo Andre,SP
67518,MG- 3426,37200,Lavras,MG
67519,SP- 15822,12243,Sao Jose Dos Campos,SP
67520,SP- 26090,13348,Indaiatuba,SP
67521,RJ- 5767,22081,Rio De Janeiro,RJ
67522,ES- 1970,29102,Vila Velha,ES
67523,BA- 3219,47760,Tabocas Do Brejo Velho,BA
67524,GO- 1353,74355,Goiania,GO
67525,SP- 37479,4313,Sao Paulo,SP
67526,SC- 1505,89803,Chapeco,SC
67527,RS- 4295,90550,Porto Alegre,RS
67528,SP- 28670,9060,Santo Andre,SP
67529,AL- 325,57014,Maceio,AL
67530,RJ- 11321,21735,Rio De Janeiro,RJ
67531,SP- 38243,1241,Sao Paulo,SP
67532,SP- 4277,13570,Sao Carlos,SP
67533,MG- 9614,39755,Materlandia,MG
67534,RS- 4463,95380,Esmeralda,RS
67535,SP- 26817,9380,Maua,SP
67536,BA- 2523,48300,Conde,BA
67537,TO- 258,77500,Porto Nacional,TO
67538,SP- 38263,13088,Campinas,SP
67539,SP- 23267,13140,Paulinia,SP
67540,RS- 5025,90035,Porto Alegre,RS
67541,SP- 39096,7179,Guarulhos,SP
67542,MT- 786,78740,Rondonopolis,MT
67543,SP- 29077,13059,Campinas,SP
67544,SP- 27190,6820,Embu Das Artes,SP
67545,SP- 33110,15085,Sao Jose Do Rio Preto,SP
67546,SP- 26386,8743,Mogi Das Cruzes,SP
67547,SP- 23895,6028,Osasco,SP
67548,SP- 28390,13104,Campinas,SP
67549,SP- 21179,9812,Sao Bernardo Do Campo,SP
67550,PE- 950,56470,Jatoba,PE
67551,RJ- 6084,27123,Barra Do Pirai,RJ
67552,MG- 1987,35700,Sete Lagoas,MG
67553,SP- 38743,12240,Sao Jose Dos Campos,SP
67554,SC- 195,88820,Icara,SC
67555,RS- 4983,91540,Porto Alegre,RS
67556,SP- 20105,13068,Campinas,SP
67557,MG- 6951,36415,Congonhas,MG
67558,SP- 33029,18044,Sorocaba,SP
67559,SP- 38648,11500,Cubatao,SP
67560,SP- 10722,11703,Praia Grande,SP
67561,MG- 24,36160,Guarani,MG
67562,DF- 1910,70872,Brasilia,DF
67563,SP- 9396,9581,Sao Caetano Do Sul,SP
67564,GO- 1469,74265,Goiania,GO
67565,RS- 710,90090,Porto Alegre,RS
67566,BA- 1206,41810,Salvador,BA
67567,SP- 5889,9619,Sao Bernardo Do Campo,SP
67568,SP- 6236,5434,Sao Paulo,SP
67569,RS- 3423,99740,Barao De Cotegipe,RS
67570,RJ- 8370,28995,Saquarema,RJ
67571,SP- 38959,4514,Sao Paulo,SP
67572,SE- 194,49200,Estancia,SE
67573,SP- 25703,6130,Osasco,SP
67574,SC- 2769,89868,Saudades,SC
67575,SP- 39887,15940,Fernando Prestes,SP
67576,MG- 2277,36400,Conselheiro Lafaiete,MG
67577,BA- 79,45400,Valenca,BA
67578,RJ- 3168,23580,Rio De Janeiro,RJ
67579,PR- 2828,86455,Joaquim Tavora,PR
67580,BA- 3309,44004,Feira De Santana,BA
67581,SP- 39068,4571,Sao Paulo,SP
67582,RJ- 6778,28637,Sumidouro,RJ
67583,MG- 2407,35774,Paraopeba,MG
67584,SP- 11156,14530,Miguelopolis,SP
67585,SP- 36555,4545,Sao Paulo,SP
67586,ES- 1691,29946,Sao Mateus,ES
67587,DF- 1901,72450,Brasilia,DF
67588,SP- 27457,19940,Ibirarema,SP
67589,RJ- 9518,24754,Sao Goncalo,RJ
67590,SP- 35422,11050,Santos,SP
67591,RJ- 5229,23087,Rio De Janeiro,RJ
67592,MG- 3772,32285,Contagem,MG
67593,SP- 6772,5267,Sao Paulo,SP
67594,BA- 936,45027,Vitoria Da Conquista,BA
67595,SP- 24797,1511,Sao Paulo,SP
67596,MG- 10407,38406,Uberlandia,MG
67597,RS- 3207,96083,Pelotas,RS
67598,GO- 1083,76330,Jaragua,GO
67599,SP- 5426,12960,Nazare Paulista,SP
67600,SP- 15988,13405,Piracicaba,SP
67601,MG- 3305,30150,Belo Horizonte,MG
67602,SP- 11021,12570,Aparecida,SP
67603,SP- 20249,13030,Campinas,SP
67604,RJ- 10265,26011,Nova Iguacu,RJ
67605,PA- 115,66095,Belem,PA
67606,SP- 19742,4747,Sao Paulo,SP
67607,RJ- 6173,20031,Rio De Janeiro,RJ
67608,RO- 184,76970,Pimenta Bueno,RO
67609,GO- 1790,74885,Goiania,GO
67610,MG- 6133,35557,Carmo Do Cajuru,MG
67611,GO- 531,74423,Goiania,GO
67612,SP- 36143,8575,Itaquaquecetuba,SP
67613,SP- 30474,9520,Sao Caetano Do Sul,SP
67614,PR- 4494,86600,Rolandia,PR
