products_id,product_category_name,total_price,total_freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_width_cm,product_height_cm
26961,housewares,18.90,15.23,60,470,1,2980,17,19,17
26962,baby,270.00,57.61,56,1397,6,13575,73,40,83
26963,perfumery,49.90,14.10,60,71,1,300,18,14,9
26964,stationery,24.99,15.79,41,103,1,300,19,15,4
26965,health_beauty,50.00,17.60,58,184,1,1100,20,13,12
26966,computers_accessories,339.00,28.63,44,492,1,200,18,16,9
26967,bed_bath_table,138.20,18.38,44,1054,1,6900,31,26,51
26968,health_beauty,157.99,34.87,50,1625,1,3300,24,16,35
26969,baby,69.90,19.73,57,1133,3,9575,61,21,41
26970,stationery,95.00,19.83,58,303,4,1500,38,28,30
26971,watches_gifts,149.80,16.15,56,471,1,250,16,11,11
26972,cool_stuff,399.00,24.26,44,422,4,3288,25,25,45
26973,electronics,12.95,15.23,45,544,1,190,22,16,12
26974,toys,179.98,19.19,47,746,3,500,24,16,11
26975,baby,13.00,18.23,59,663,3,50,31,27,2
26976,housewares,18.90,8.88,56,309,1,483,22,23,26
26977,furniture_living_room,499.00,113.01,45,243,1,15900,67,61,66
26978,health_beauty,110.32,7.96,60,919,1,150,22,15,3
26979,books_imported,22.99,7.39,26,589,2,200,33,23,2
26980,furniture_decor,189.42,18.04,61,157,9,5500,41,25,15
26981,computers_accessories,165.50,15.80,42,245,1,500,16,15,15
26982,kitchen_dining_laundry_garden_furniture,519.90,72.52,57,252,1,30000,31,31,105
26983,housewares,28.90,12.69,24,49,3,800,20,20,30
26984,health_beauty,25.99,7.44,59,1262,1,267,21,19,8
26985,furniture_decor,69.90,25.77,56,509,1,500,55,11,6
26986,stationery,29.90,15.10,56,599,2,175,18,22,14
26987,housewares,45.99,12.79,41,1391,1,1307,41,28,19
26988,computers_accessories,33.85,11.85,39,716,1,163,17,12,13
26989,health_beauty,760.00,85.81,57,430,1,30000,55,61,75
26990,garden_tools,169.00,16.94,59,1049,1,500,20,20,20
26991,health_beauty,39.90,18.38,30,1418,1,232,35,20,9
26992,construction_tools_safety,178.90,24.18,53,675,4,750,16,11,9
26993,sports_leisure,115.00,21.30,59,1571,3,1300,105,15,15
26994,health_beauty,112.99,30.04,46,1290,1,650,19,13,12
26995,watches_gifts,889.99,20.99,48,408,3,925,22,20,14
26996,computers_accessories,39.45,22.21,45,229,2,200,16,16,22
26997,sports_leisure,190.00,9.07,59,2134,1,4850,30,25,25
26998,bed_bath_table,99.90,17.14,60,82,1,350,20,15,2
26999,bed_bath_table,28.90,16.06,43,616,1,635,22,22,11
27000,construction_tools_lights,169.00,44.98,60,971,1,6500,42,42,22
27001,furniture_decor,70.00,9.24,32,2370,3,650,60,11,11
27002,small_appliances,51.37,13.38,40,389,1,450,22,13,10
27003,computers_accessories,94.99,14.25,59,1994,4,950,25,15,11
27004,computers_accessories,9.99,14.10,57,402,2,100,16,11,2
27005,electronics,100.00,19.39,43,287,1,350,19,17,9
27006,sports_leisure,94.90,32.63,51,153,1,145,18,14,9
27007,cool_stuff,14.80,15.10,48,272,2,500,71,13,2
27008,Unkwon_Category,29.90,9.74,0,0,0,900,32,11,10
27009,musical_instruments,322.75,27.76,52,1112,2,5400,21,41,39
27010,computers_accessories,269.00,10.08,60,638,4,400,17,17,4
27011,bed_bath_table,38.99,13.71,54,634,1,800,20,20,16
27012,fashion_bags_accessories,39.90,25.63,54,770,1,300,16,20,2
27013,stationery,59.90,37.56,49,453,1,3000,30,30,10
27014,computers_accessories,125.00,15.63,57,1738,1,596,19,15,7
27015,fashion_bags_accessories,29.90,9.34,44,815,1,100,16,16,5
27016,furniture_decor,134.90,42.71,47,1750,4,2550,105,70,3
27017,sports_leisure,44.90,18.41,49,216,5,450,25,20,15
27018,stationery,75.00,16.29,49,483,2,550,20,20,20
27019,auto,18.50,15.10,20,83,1,600,16,11,2
27020,costruction_tools_tools,190.00,42.09,57,1430,8,4700,35,25,25
27021,auto,82.90,17.02,53,1373,4,400,16,11,7
27022,bed_bath_table,294.00,25.67,57,329,1,8550,50,45,20
27023,watches_gifts,339.80,9.96,57,746,2,300,16,20,11
27024,health_beauty,29.90,9.52,58,509,2,650,22,22,12
27025,housewares,32.90,16.79,36,566,3,300,40,40,5
27026,computers_accessories,69.90,83.34,45,663,2,1100,30,20,30
27027,computers_accessories,94.90,16.74,41,371,2,5150,51,40,15
27028,housewares,46.90,14.10,44,681,4,550,16,12,12
27029,musical_instruments,490.00,23.51,40,964,4,2900,21,26,10
27030,watches_gifts,799.00,42.28,44,755,3,925,24,22,12
27031,bed_bath_table,159.90,16.88,60,279,1,2000,56,50,15
27032,sports_leisure,69.90,20.98,37,420,1,2700,85,23,6
27033,bed_bath_table,69.00,18.36,40,896,1,1500,45,37,3
27034,garden_tools,299.90,14.65,63,842,1,2400,40,30,15
27035,books_general_interest,24.90,8.33,36,1176,1,500,23,16,2
27036,fashion_bags_accessories,79.90,11.31,39,582,6,150,16,20,9
27037,health_beauty,77.89,15.30,57,537,2,225,20,15,10
27038,pet_shop,149.99,15.80,47,933,1,417,19,16,17
27039,housewares,72.00,23.30,58,786,2,2600,24,24,19
27040,computers_accessories,149.00,45.12,59,1893,1,6550,20,20,20
27041,health_beauty,79.90,14.31,58,1271,1,250,21,17,10
27042,perfumery,289.90,21.22,56,1123,3,551,19,17,19
27043,consoles_games,55.38,8.55,43,400,2,346,18,15,8
27044,furniture_living_room,83.90,18.48,30,510,2,3973,61,61,28
27045,sports_leisure,89.00,15.37,50,549,1,300,18,14,8
27046,watches_gifts,599.00,17.94,59,644,2,350,16,11,11
27047,health_beauty,110.00,8.53,52,1649,1,200,22,15,5
27048,food,29.10,15.11,43,975,1,1000,16,16,20
27049,furniture_decor,39.99,17.19,63,461,2,800,80,60,10
27050,sports_leisure,39.99,16.79,38,165,1,400,20,20,20
27051,housewares,25.90,17.06,56,453,6,350,30,20,11
27052,auto,54.99,16.14,39,988,4,800,16,16,10
27053,bed_bath_table,189.00,35.08,58,465,3,3250,50,50,10
27054,books_general_interest,45.90,19.51,54,429,5,650,25,20,12
27055,bed_bath_table,145.90,15.33,38,246,1,1533,41,37,16
27056,health_beauty,25.50,50.85,36,124,1,100,19,23,11
27057,housewares,89.00,14.37,28,500,3,250,16,15,25
27058,telephony,14.90,7.39,49,1440,2,100,18,11,6
27059,toys,39.99,17.92,29,678,2,1150,20,43,18
27060,housewares,42.90,11.85,23,279,1,1500,30,30,60
27061,furniture_decor,139.90,15.89,39,213,1,7650,63,63,8
27062,sports_leisure,188.00,13.98,33,736,1,450,16,16,16
27063,watches_gifts,679.00,56.88,36,343,10,750,30,30,30
27064,housewares,15.90,18.23,54,309,3,200,20,12,10
27065,furniture_living_room,189.90,41.40,44,428,3,6300,50,50,10
27066,bed_bath_table,95.03,21.50,53,155,2,1500,39,25,12
27067,housewares,37.90,9.40,52,191,1,450,17,19,14
27068,home_appliances,133.69,13.60,55,133,1,200,27,17,13
27069,stationery,119.00,19.80,59,240,3,10100,28,37,55
27070,pet_shop,105.99,18.62,60,739,1,1300,25,35,25
27071,books_technical,29.90,19.40,20,1621,1,950,23,16,3
27072,furniture_decor,129.70,37.92,55,223,1,26800,56,38,48
27073,garden_tools,12.49,15.10,40,207,4,150,16,11,2
27074,housewares,42.90,15.10,36,652,4,500,16,12,11
27075,bed_bath_table,19.90,18.24,52,160,1,350,16,16,16
27076,housewares,9.60,16.11,29,365,1,700,16,11,23
27077,telephony,38.70,18.23,50,778,1,350,17,11,11
27078,fashion_male_clothing,147.50,16.79,33,1154,3,600,20,20,20
27079,auto,349.90,48.98,59,1149,5,1300,20,13,4
27080,home_appliances_2,217.00,78.81,38,2030,1,16100,58,85,19
27081,toys,799.90,62.15,59,1849,3,2400,16,22,50
27082,furniture_bedroom,140.00,67.57,59,437,1,10350,41,31,47
27083,sports_leisure,148.90,18.87,42,3495,1,2386,29,26,30
27084,telephony,27.99,18.23,59,818,6,350,17,12,4
27085,furniture_decor,15.00,7.69,38,170,1,250,20,15,10
27086,sports_leisure,69.99,12.93,58,1074,5,700,16,11,11
27087,health_beauty,134.20,23.52,27,408,1,1450,41,13,40
27088,furniture_decor,44.99,18.42,39,94,5,300,16,20,5
27089,pet_shop,89.90,52.76,50,1104,2,500,20,20,18
27090,housewares,389.90,69.60,59,1199,10,30000,60,60,60
27091,furniture_decor,69.90,23.07,57,727,1,5050,35,35,10
27092,musical_instruments,338.52,26.61,47,150,1,600,16,11,3
27093,stationery,69.00,22.41,44,235,1,800,50,40,10
27094,housewares,30.00,13.79,56,606,1,1050,24,39,28
27095,furniture_living_room,185.99,54.77,57,469,4,18700,50,50,65
27096,health_beauty,6.00,10.96,59,895,1,50,20,15,15
27097,sports_leisure,32.00,7.48,32,513,3,250,16,20,6
27098,watches_gifts,1323.00,24.96,34,608,3,600,23,15,19
27099,fashion_bags_accessories,59.00,17.69,29,40,6,150,16,11,2
27100,furniture_decor,24.90,10.96,56,314,1,700,40,40,15
27101,cool_stuff,179.99,18.84,56,1002,2,4950,18,18,32
27102,telephony,16.97,15.10,51,1568,1,150,18,20,6
27103,computers_accessories,99.99,7.56,43,382,1,350,21,17,9
27104,perfumery,54.49,15.13,58,2791,1,77,25,14,13
27105,pet_shop,135.90,18.52,63,1440,3,4900,40,50,20
27106,bed_bath_table,49.90,14.66,60,1804,1,650,42,29,11
27107,bed_bath_table,129.90,20.99,59,289,1,2290,34,33,9
27108,bed_bath_table,69.90,33.72,34,308,1,1900,58,46,15
27109,baby,54.99,23.19,56,663,3,1150,27,26,6
27110,housewares,75.90,14.70,48,360,1,250,33,16,8
27111,fashion_bags_accessories,749.00,22.17,44,160,1,100,16,15,10
27112,housewares,169.99,34.39,44,586,3,3950,42,22,14
27113,construction_tools_construction,1299.99,49.17,58,782,4,4800,38,26,12
27114,computers_accessories,49.99,26.89,39,1566,3,400,16,11,2
27115,telephony,18.99,18.00,33,300,2,100,19,11,3
27116,fashion_bags_accessories,20.30,15.10,51,731,1,350,16,11,2
27117,furniture_decor,29.99,22.93,63,406,3,550,20,13,20
27118,musical_instruments,102.90,11.93,63,999,10,1400,55,45,18
27119,furniture_decor,39.99,11.74,63,462,2,300,80,60,10
27120,electronics,11.55,7.78,36,420,1,150,25,16,7
27121,health_beauty,99.97,18.80,55,751,2,200,20,15,10
27122,housewares,149.99,16.68,53,484,2,1590,38,23,20
27123,bed_bath_table,146.99,21.52,62,702,1,2676,42,36,16
27124,housewares,98.40,13.03,42,885,3,600,20,16,16
27125,housewares,24.28,20.27,40,373,2,1300,20,20,25
27126,furniture_decor,49.90,11.85,55,935,1,600,17,17,17
27127,toys,168.99,13.18,58,789,2,790,28,31,24
27128,auto,18.50,7.39,52,1276,1,250,20,19,13
27129,watches_gifts,227.90,8.46,46,501,4,363,18,13,13
27130,home_appliances,94.80,15.41,54,392,1,300,18,13,8
27131,construction_tools_construction,724.00,21.51,60,327,1,29600,46,46,13
27132,toys,90.00,19.60,54,102,1,850,41,28,7
27133,toys,104.90,9.55,27,261,2,990,32,18,37
27134,housewares,45.90,10.96,24,741,5,250,15,21,17
27135,pet_shop,25.90,13.37,33,649,1,1200,69,44,3
27136,watches_gifts,489.00,21.30,50,295,1,650,13,12,11
27137,la_cuisine,137.00,0.11,59,748,1,1450,74,15,12
27138,bed_bath_table,53.00,12.29,54,561,1,600,16,16,10
27139,baby,100.00,9.34,32,561,1,500,18,18,18
27140,bed_bath_table,59.90,25.70,59,123,2,300,40,30,8
27141,sports_leisure,44.99,10.96,33,791,2,5700,20,13,6
27142,signaling_and_security,32.00,15.38,31,264,1,1175,45,25,38
27143,sports_leisure,26.90,15.56,26,440,2,600,35,35,25
27144,small_appliances,22.14,23.28,55,1226,1,500,29,16,10
27145,watches_gifts,225.00,14.24,46,206,1,700,21,14,14
27146,sports_leisure,209.00,21.51,51,1543,2,600,20,20,20
27147,toys,369.00,64.83,56,678,5,6500,55,25,20
27148,sports_leisure,199.90,21.89,46,1271,5,2350,62,22,10
27149,stationery,49.90,16.11,45,106,1,825,29,20,18
27150,electronics,25.90,12.84,60,318,1,150,25,16,7
27151,sports_leisure,99.90,19.40,28,828,1,500,25,25,25
27152,baby,19.90,15.10,38,286,1,100,32,23,3
27153,fashion_male_clothing,69.90,15.24,37,439,3,550,18,23,16
27154,home_appliances,45.00,11.85,56,362,1,150,18,13,8
27155,small_appliances,16.90,16.11,55,512,1,350,16,25,35
27156,auto,51.90,15.11,58,525,6,100,24,17,2
27157,health_beauty,106.00,11.37,49,2296,1,400,30,16,12
27158,furniture_decor,79.90,15.32,40,133,1,2750,60,30,15
27159,watches_gifts,49.00,9.49,52,222,5,300,16,11,2
27160,sports_leisure,59.90,15.17,61,990,6,200,26,21,2
27161,auto,46.90,15.43,60,329,5,300,16,12,16
27162,fashion_bags_accessories,64.90,8.10,63,584,4,200,16,11,5
27163,fashion_bags_accessories,11.90,7.39,26,106,1,50,16,11,6
27164,watches_gifts,49.00,7.78,54,199,5,250,16,20,2
27165,consoles_games,130.00,29.31,56,699,5,1225,26,14,8
27166,telephony,37.99,15.79,49,399,2,200,19,11,4
27167,housewares,29.90,12.69,36,821,3,300,16,11,40
27168,health_beauty,12.50,7.39,46,974,1,250,23,21,17
27169,watches_gifts,779.00,14.27,32,352,1,660,19,16,14
27170,housewares,29.90,11.85,20,637,1,550,17,11,28
27171,housewares,42.00,15.10,27,409,1,1200,30,30,30
27172,christmas_supplies,79.90,16.97,46,1030,1,2850,30,40,12
27173,computers_accessories,239.99,10.49,56,1199,3,525,23,16,11
27174,Unkwon_Category,17.99,16.05,0,0,0,300,28,11,28
27175,auto,58.50,18.29,56,344,5,100,19,16,7
27176,stationery,109.90,15.53,58,1091,4,600,25,15,30
27177,furniture_decor,18.75,18.23,55,320,1,850,40,11,5
27178,furniture_decor,46.00,15.39,54,241,4,1050,32,32,12
27179,furniture_decor,69.90,22.42,56,1758,3,530,50,16,23
27180,telephony,65.00,18.56,56,1705,2,150,17,17,12
27181,computers_accessories,12.88,15.10,51,448,1,180,16,16,9
27182,furniture_decor,79.99,13.58,63,447,2,900,80,60,10
27183,fashion_bags_accessories,169.99,15.94,47,130,4,425,17,13,4
27184,housewares,92.90,15.40,40,660,6,500,25,12,12
27185,bed_bath_table,107.60,18.63,56,509,4,450,45,35,15
27186,books_general_interest,129.90,21.40,32,1003,10,2500,17,12,25
27187,sports_leisure,33.99,8.72,52,1031,5,430,20,16,8
27188,bed_bath_table,89.90,18.20,48,486,3,1000,45,35,15
27189,bed_bath_table,119.90,27.39,57,295,1,12050,60,40,30
27190,bed_bath_table,19.90,12.80,43,124,1,250,40,30,4
27191,toys,141.90,11.60,56,653,2,925,43,38,38
27192,telephony,69.89,15.24,60,982,4,450,19,14,12
27193,pet_shop,109.99,21.26,38,817,4,6200,69,49,10
27194,health_beauty,142.00,37.90,60,161,1,150,25,15,6
27195,baby,120.99,18.73,47,1562,2,3450,30,12,30
27196,electronics,35.00,15.10,52,489,3,200,31,38,18
27197,toys,109.80,15.52,34,1695,1,1283,33,22,49
27198,health_beauty,120.49,19.75,56,1266,1,1400,20,20,20
27199,stationery,59.90,16.61,50,115,3,550,25,30,15
27200,housewares,26.90,6.66,58,331,4,300,16,12,5
27201,auto,15.30,20.47,29,173,1,200,34,26,13
27202,home_construction,427.00,25.10,54,562,2,15000,50,50,30
27203,housewares,49.90,15.10,30,299,2,250,16,14,23
27204,health_beauty,538.00,16.32,57,1453,1,5690,33,19,28
27205,bed_bath_table,159.90,13.02,59,262,1,4083,56,50,16
27206,housewares,320.45,26.01,50,196,1,7875,60,31,31
27207,baby,59.90,13.57,37,1260,4,650,21,15,10
27208,watches_gifts,223.00,19.66,34,494,1,300,18,14,9
27209,watches_gifts,69.00,25.76,60,89,4,250,16,11,2
27210,health_beauty,154.99,29.20,46,1290,1,950,25,19,12
27211,bed_bath_table,110.99,16.41,53,413,1,1850,42,36,11
27212,computers_accessories,52.99,11.87,41,559,2,300,16,13,6
27213,fashion_underwear_beach,190.00,16.08,61,359,3,400,17,27,9
27214,furniture_decor,65.90,23.18,52,1111,5,1600,35,35,13
27215,construction_tools_construction,129.90,36.14,39,452,4,8650,43,40,13
27216,sports_leisure,189.90,16.08,60,1483,1,100,20,16,8
27217,stationery,39.00,44.04,35,60,1,100,16,16,5
27218,electronics,19.90,15.24,51,518,1,175,20,16,11
27219,sports_leisure,54.99,19.58,55,487,2,1100,35,30,16
27220,computers_accessories,71.35,22.43,54,706,1,1100,32,11,19
27221,housewares,18.25,18.59,47,518,1,950,25,25,32
27222,garden_tools,69.99,9.24,51,2559,3,850,24,26,9
27223,computers_accessories,14.99,8.29,56,366,1,350,27,34,4
27224,bed_bath_table,41.99,11.85,53,207,1,600,16,16,10
27225,bed_bath_table,90.00,51.13,55,426,1,14050,16,16,10
27226,computers_accessories,59.00,12.85,58,926,3,167,16,11,4
27227,fashion_bags_accessories,9.80,12.35,51,1398,1,200,16,20,2
27228,housewares,25.00,11.84,51,84,3,200,30,30,5
27229,bed_bath_table,58.67,2.71,43,352,1,1100,45,11,11
27230,sports_leisure,355.00,57.12,37,2983,1,10200,34,34,38
27231,auto,349.00,48.03,46,1138,2,5400,20,20,14
27232,health_beauty,25.00,12.79,31,582,1,650,16,24,22
27233,telephony,29.99,7.39,56,56,1,325,20,14,15
27234,toys,59.90,25.70,37,798,3,225,18,16,19
27235,small_appliances,179.99,21.75,51,750,1,2175,17,50,17
27236,luggage_accessories,55.90,14.12,54,114,1,1050,40,35,10
27237,housewares,37.40,16.60,53,1533,1,1050,22,22,26
27238,electronics,9.99,7.78,47,219,2,100,19,13,5
27239,Unkwon_Category,99.00,22.40,0,0,0,1100,17,19,18
27240,health_beauty,15.00,15.10,17,341,1,255,17,15,13
27241,sports_leisure,83.90,8.94,53,532,2,850,20,20,10
27242,perfumery,79.69,18.66,54,431,1,313,17,13,7
27243,stationery,29.70,22.14,38,519,1,250,19,14,11
27244,computers_accessories,213.75,36.82,48,238,1,1500,28,14,13
27245,cool_stuff,1013.40,22.39,43,712,2,5288,32,45,26
27246,musical_instruments,49.90,16.79,58,579,1,200,40,11,5
27247,fashion_bags_accessories,85.00,14.23,57,156,1,150,16,11,7
27248,furniture_living_room,54.90,15.56,58,1146,3,3200,30,30,11
27249,baby,48.90,19.32,55,1637,1,600,20,13,13
27250,housewares,179.98,82.55,57,1794,6,13800,30,30,104
27251,fashion_bags_accessories,139.90,16.08,55,634,4,675,47,35,11
27252,housewares,48.90,20.08,59,320,1,1550,32,23,40
27253,Unkwon_Category,169.00,25.00,0,0,0,8750,80,60,10
27254,cool_stuff,159.90,16.56,29,953,1,200,16,20,20
27255,sports_leisure,19.99,16.11,60,972,1,400,20,20,20
27256,telephony,9.90,14.52,43,43,1,100,20,20,20
27257,housewares,509.50,72.16,57,445,4,19950,43,43,43
27258,furniture_bedroom,287.00,65.16,42,507,4,10850,60,40,10
27259,bed_bath_table,139.90,25.82,38,567,1,2600,37,35,23
27260,furniture_decor,48.14,18.99,59,427,4,800,82,22,3
27261,stationery,97.90,38.24,56,342,1,2500,17,34,44
27262,stationery,78.00,13.21,46,530,1,350,25,17,10
27263,baby,14.90,22.85,25,218,1,500,21,26,4
27264,furniture_decor,39.90,22.67,53,187,1,900,40,30,2
27265,furniture_decor,17.80,14.12,30,1466,2,1700,38,33,25
27266,perfumery,298.00,17.79,47,729,1,400,19,16,11
27267,auto,125.20,18.98,60,1397,4,550,40,15,7
27268,auto,349.90,58.92,42,2105,1,5275,40,30,25
27269,watches_gifts,759.00,13.51,50,589,2,600,19,15,10
27270,auto,24.79,16.05,43,334,3,1600,42,42,5
27271,musical_instruments,79.90,15.32,59,938,3,500,56,20,11
27272,housewares,199.90,33.70,54,620,3,1900,47,25,11
27273,sports_leisure,138.00,13.31,47,490,1,1500,22,22,27
27274,sports_leisure,149.90,14.64,53,354,1,1130,32,23,25
27275,health_beauty,49.99,8.72,56,1534,1,1600,35,20,25
27276,sports_leisure,34.00,15.23,37,621,5,250,20,20,20
27277,computers_accessories,34.99,18.23,48,272,3,200,16,15,5
27278,home_confort,199.00,14.13,59,217,3,1700,30,30,20
27279,perfumery,37.00,8.13,36,200,2,300,26,18,12
27280,books_technical,14.95,8.29,30,2871,1,300,21,14,2
27281,luggage_accessories,338.90,21.86,57,914,2,12000,35,50,20
27282,small_appliances,89.59,9.44,54,124,1,400,16,25,35
27283,bed_bath_table,43.90,12.77,42,702,1,840,22,22,15
27284,toys,94.90,14.41,41,1156,1,500,17,12,10
27285,watches_gifts,198.00,16.14,52,1352,3,500,16,12,11
27286,perfumery,235.90,52.37,58,912,1,400,18,16,8
27287,auto,79.90,12.06,60,260,3,100,24,17,2
27288,watches_gifts,299.90,16.85,39,2101,4,300,20,20,15
27289,bed_bath_table,113.00,18.04,59,1101,1,2726,24,28,28
27290,bed_bath_table,74.99,27.06,56,405,1,700,35,30,8
27291,sports_leisure,199.00,8.65,56,549,5,900,16,11,7
27292,stationery,79.00,17.80,52,224,2,2400,28,37,55
27293,toys,179.99,15.01,40,457,2,652,27,22,31
27294,fashion_bags_accessories,35.00,12.79,34,154,1,150,21,14,9
27295,market_place,14.90,8.11,36,381,4,100,16,11,9
27296,sports_leisure,120.00,12.50,59,1096,9,950,20,30,20
27297,sports_leisure,35.90,14.10,32,3831,1,150,16,11,16
27298,housewares,19.90,12.48,51,139,3,200,26,19,4
27299,cool_stuff,599.99,14.78,48,1482,3,2650,30,28,40
27300,construction_tools_construction,49.99,15.16,60,339,1,1450,20,20,8
27301,auto,17.90,10.96,47,800,2,183,18,13,7
27302,telephony,35.00,11.85,33,580,2,100,16,11,3
27303,furniture_decor,99.00,17.94,60,2010,2,3000,69,11,11
27304,electronics,69.99,8.88,52,632,3,900,70,20,20
27305,housewares,49.90,16.05,27,779,2,300,16,11,8
27306,art,48.65,17.60,60,218,6,1200,39,12,12
27307,housewares,188.87,21.81,58,2108,1,2400,34,24,31
27308,bed_bath_table,19.90,18.24,55,169,1,300,26,26,3
27309,luggage_accessories,229.90,13.11,24,520,3,4900,38,22,55
27310,auto,56.70,14.49,51,703,6,8550,56,32,11
27311,bed_bath_table,330.00,76.04,57,396,6,6975,54,54,39
27312,telephony,24.99,11.85,60,668,5,300,17,12,4
27313,auto,108.90,11.78,53,2805,3,1850,19,17,16
27314,baby,39.90,6.10,56,1841,1,350,65,11,11
27315,fashion_bags_accessories,24.40,5.41,47,574,5,200,16,20,5
27316,watches_gifts,585.00,11.86,53,641,1,500,18,17,12
27317,auto,45.00,12.98,60,2102,4,100,16,12,4
27318,bed_bath_table,38.90,19.46,48,359,1,600,45,30,5
27319,auto,399.99,18.50,45,582,2,10300,40,30,40
27320,toys,54.00,16.35,37,340,2,750,25,31,13
27321,perfumery,49.90,12.48,48,241,1,600,25,18,10
27322,health_beauty,39.90,7.54,23,960,1,225,20,18,18
27323,bed_bath_table,58.00,12.75,39,254,1,1000,50,40,30
27324,toys,39.90,12.94,51,122,4,450,20,30,31
27325,sports_leisure,115.00,20.00,60,1597,3,1300,105,15,15
27326,furniture_decor,59.90,9.34,56,2054,2,1150,68,13,8
27327,housewares,219.90,32.93,39,518,1,5100,60,90,17
27328,toys,59.99,9.34,49,691,2,400,30,18,11
27329,food_drink,64.60,21.25,58,965,1,1800,17,17,17
27330,furniture_decor,12.99,14.10,33,1575,1,400,35,25,10
27331,small_appliances,33.00,13.37,58,613,1,650,16,16,10
27332,perfumery,114.90,26.88,52,567,8,1800,26,35,26
27333,auto,59.90,12.15,48,373,1,1200,20,20,15
27334,toys,124.90,34.63,44,296,2,12650,17,26,42
27335,fashion_male_clothing,139.90,15.73,45,523,2,300,35,20,30
27336,bed_bath_table,94.35,13.10,58,166,1,950,45,30,15
27337,bed_bath_table,68.50,3.25,58,277,2,1100,41,13,13
27338,cool_stuff,29.90,14.10,44,120,1,5600,25,36,37
27339,telephony,24.99,15.10,60,733,5,300,17,12,4
27340,computers_accessories,41.52,14.43,56,782,1,1150,16,28,11
27341,home_appliances,11.40,8.27,54,354,1,100,18,13,8
27342,furniture_decor,24.90,35.67,56,297,2,1000,100,20,5
27343,audio,39.90,14.52,63,1639,4,200,16,16,16
27344,bed_bath_table,79.90,11.95,60,554,2,567,53,40,4
27345,furniture_decor,177.00,18.79,42,360,2,1050,25,18,20
27346,auto,229.90,29.89,16,115,1,1181,30,24,17
27347,consoles_games,9.00,12.48,44,228,1,450,30,25,7
27348,computers_accessories,529.00,29.96,44,870,2,900,30,23,6
27349,furniture_decor,156.99,56.38,52,299,1,14000,45,50,45
27350,office_furniture,116.99,39.75,59,476,1,20300,57,22,55
27351,fashion_bags_accessories,24.90,14.52,39,206,5,200,22,15,8
27352,electronics,199.90,24.20,34,1487,1,1500,16,16,8
27353,signaling_and_security,62.49,18.54,50,1252,7,300,34,21,4
27354,pet_shop,53.00,18.25,54,459,1,9200,37,39,30
27355,housewares,34.20,11.73,45,711,1,5900,25,25,60
27356,air_conditioning,32.90,13.47,59,416,1,100,20,12,10
27357,telephony,14.90,8.29,58,317,2,500,17,17,17
27358,industry_commerce_and_business,187.90,24.19,57,1058,1,4100,35,35,20
27359,home_appliances_2,223.90,35.00,53,704,1,12000,80,58,15
27360,sports_leisure,109.00,14.51,58,646,2,300,40,43,22
27361,housewares,78.90,17.80,33,377,2,7450,23,12,80
27362,sports_leisure,29.90,15.79,34,862,4,150,24,14,4
27363,health_beauty,83.88,23.31,32,530,1,200,16,11,17
27364,sports_leisure,151.00,17.03,39,558,2,1300,20,20,20
27365,auto,299.00,10.29,47,376,2,1100,45,20,16
27366,computers_accessories,224.99,29.83,53,269,4,9050,45,25,48
27367,furniture_decor,122.00,92.10,45,721,15,23100,47,47,74
27368,computers_accessories,125.99,13.90,48,254,1,1025,30,15,15
27369,toys,125.99,56.55,53,1047,3,21600,60,50,50
27370,baby,9.00,7.39,42,414,2,150,23,15,15
27371,health_beauty,26.00,7.78,30,550,1,125,16,13,12
27372,bed_bath_table,48.99,13.71,53,382,1,600,16,16,10
27373,toys,89.99,14.38,21,385,2,500,36,22,24
27374,watches_gifts,153.90,13.74,43,632,2,532,19,15,13
27375,bed_bath_table,49.90,25.63,49,190,1,350,35,26,4
27376,pet_shop,599.90,18.96,55,1547,2,1808,24,25,31
27377,bed_bath_table,139.90,15.07,55,249,1,1750,38,38,10
27378,construction_tools_construction,329.90,82.48,57,424,1,10000,30,30,20
27379,stationery,131.00,8.17,50,198,2,200,24,14,7
27380,signaling_and_security,37.79,14.10,49,1230,2,450,20,33,13
27381,health_beauty,40.00,34.15,56,315,1,450,19,17,28
27382,consoles_games,39.90,34.15,56,377,1,200,25,15,5
27383,sports_leisure,79.00,14.71,49,1096,3,3050,20,20,20
27384,health_beauty,40.00,15.10,39,722,1,500,22,16,11
27385,luggage_accessories,1197.90,130.18,33,1193,1,22600,37,60,80
27386,perfumery,27.90,12.86,44,1388,2,200,16,11,5
27387,garden_tools,59.80,9.73,57,723,5,880,22,19,21
27388,bed_bath_table,39.90,12.67,42,873,5,800,40,30,10
27389,computers_accessories,99.00,18.57,38,323,1,1050,32,20,12
27390,watches_gifts,144.00,15.76,42,728,2,400,16,16,2
27391,books_general_interest,68.00,15.23,47,706,1,450,23,16,4
27392,home_construction,139.99,9.97,56,780,1,1167,22,22,22
27393,telephony,19.90,7.39,50,1311,2,50,18,11,6
27394,furniture_decor,369.95,22.99,55,408,2,1100,16,18,15
27395,sports_leisure,99.99,14.45,57,1658,1,500,20,20,20
27396,watches_gifts,49.00,7.78,51,227,4,200,16,11,2
27397,health_beauty,208.90,12.07,56,1956,5,400,21,14,6
27398,health_beauty,55.00,13.38,35,675,1,185,16,12,14
